Kota,Otvorenost,Q,Q_turbine,Q_ukupno,H_carinski_t0,Kisa_mm,H_carinski_t1
77.4,3.3,325.0,120,445.0,43.457310220795165,30.65990765248755,44.507033184738454
77.4,3.4,333.0,120,453.0,43.461251362957356,83.42778990554557,44.73871252257954
77.4,3.5,342.0,120,462.0,46.25262605786418,30.879202980059596,47.338642869784415
77.4,3.6,351.0,0,351.0,46.057991994154406,41.01637692306374,46.953307501846666
77.4,3.7,359.0,240,599.0,42.71157105792205,34.766567075886655,44.09855399289226
77.4,3.8,368.0,360,728.0,42.149819708294764,11.640031783037585,43.71304650209358
77.4,3.9,376.0,360,736.0,45.66665215463557,3.8895812246826145,47.21554381286763
77.5,3.0,301.0,240,541.0,45.983104890743995,72.45406740609813,47.40000449370172
77.5,3.1,310.0,360,670.0,43.978783075391675,64.51371239357206,45.6326712582993
77.5,3.2,318.0,0,318.0,44.46183041114405,28.236606755205717,45.237276838164874
77.5,3.3,327.0,360,687.0,42.413028565807615,29.55991249848785,43.962518215801566
77.5,3.4,335.0,120,455.0,45.40441478388188,94.50057830086813,46.73033376375202
77.5,3.5,344.0,240,584.0,44.476673356469625,98.76711272334921,46.08840847402969
77.5,3.6,352.0,0,352.0,43.769324312138984,47.34349032336935,44.692031606765795
77.5,3.7,361.0,240,601.0,41.330597058431174,80.24517454814936,42.903661089957104
77.5,3.8,369.0,0,369.0,46.037642293811345,73.66858758693654,47.10106664415909
77.5,3.9,378.0,120,498.0,44.38498281211423,29.731770951204695,45.54140989591905
77.6,3.0,303.0,240,543.0,42.05980102081132,5.856271052047834,43.214476105019514
77.6,3.1,312.0,360,672.0,44.33512364340679,14.255625713494002,45.79214614626076
77.6,3.2,320.0,0,320.0,44.72604844831985,83.82941170007634,45.72803276178682
77.6,3.3,329.0,240,569.0,43.89173685175774,73.12138199962811,45.369639046422925
77.6,3.4,337.0,360,697.0,44.949559558758125,66.43348444622778,46.66737682987637
77.6,3.5,346.0,240,586.0,44.19799671360743,13.064883169664832,45.471089579619424
77.6,3.6,354.0,240,594.0,46.21273270117682,63.993068745052476,47.706204976157025
77.6,3.7,363.0,240,603.0,41.29533393229619,77.21523314931154,42.86044486489344
77.6,3.8,371.0,0,371.0,41.58435139658258,86.06017498602905,42.70150876319337
77.6,3.9,380.0,360,740.0,41.95519400324887,1.3231279193618217,43.50215318159298
77.7,3.0,304.0,120,424.0,44.79594088832383,68.44751018784777,45.95306426240855
77.7,3.1,313.0,0,313.0,44.55077730012395,1.9097655603204422,45.21049969569856
77.7,3.2,321.0,0,321.0,45.906323731153314,70.68728455434385,46.85782286937069
77.7,3.3,330.0,0,330.0,45.030825990861445,63.56213647320048,45.972574536754244
77.7,3.4,338.0,120,458.0,43.79595518160526,14.83478629189725,44.809460993439515
77.7,3.5,347.0,360,707.0,46.45507485854996,76.61217513451302,48.23444022575469
77.7,3.6,356.0,360,716.0,42.46359375893115,6.834761818969115,43.98259947287369
77.7,3.7,364.0,360,724.0,45.58255412881999,82.63987737446334,47.42144697165118
77.7,3.8,373.0,240,613.0,43.347347047066556,26.1929244848229,44.72920207833918
77.7,3.9,381.0,240,621.0,44.56804326381654,68.8851862300665,46.13733400873681
77.8,3.0,306.0,240,546.0,44.99997658748839,92.36893410218703,46.50695232389714
77.8,3.1,315.0,120,435.0,44.48564747954685,33.98270246734489,45.52782828941623
77.8,3.2,323.0,240,563.0,41.77279016709726,50.28940779404192,43.146864464940094
77.8,3.3,332.0,120,452.0,43.43623055911363,46.31180339504504,44.563144439360485
77.8,3.4,340.0,360,700.0,44.08791107863218,15.761134906286811,45.60928895159066
77.8,3.5,349.0,240,589.0,45.66974067548228,59.03120104907617,47.13294881301192
77.8,3.6,358.0,240,598.0,43.44005161839215,74.3001918520948,44.983085719133854
77.8,3.7,366.0,0,366.0,46.05311017642338,91.68748289238192,47.18236010799291
77.8,3.8,375.0,120,495.0,43.42205822663866,85.08026016495128,44.79362926729846
77.8,3.9,383.0,360,743.0,44.01828922594656,51.00193797280317,45.77021364450444
77.9,3.0,307.0,0,307.0,45.37957125618541,71.90171545119348,46.30676145132352
77.9,3.1,316.0,0,316.0,44.20687226432179,80.07834133738928,45.185518963004675
77.9,3.2,324.0,360,684.0,46.281199398105535,49.34887137383488,47.903594883600874
77.9,3.3,333.0,0,333.0,44.6318470678277,11.542756070426774,45.371768092109406
77.9,3.4,342.0,120,462.0,43.87490199737181,43.793076384737084,45.01257430291076
77.9,3.5,351.0,120,471.0,41.12975582279438,84.24780382015649,42.44799703807501
77.9,3.6,359.0,240,599.0,43.275530936691815,59.6641405393735,44.76210416551598
77.9,3.7,368.0,0,368.0,42.64586630593088,72.44583770093391,43.702316323401284
77.9,3.8,377.0,240,617.0,45.11458117338119,18.526802215258755,46.474105048908896
77.9,3.9,385.0,0,385.0,42.1455272133445,96.43377682110057,43.33334565396224
76.0,4.0,357.0,120,477.0,42.1287104801174,40.408052949330944,43.28409269191472
76.0,4.1,365.0,120,485.0,42.042354737805574,65.36355227177289,43.31422561355933
76.0,4.2,372.0,120,492.0,41.690885872359296,1.8872254590605264,42.72343477419554
76.0,4.3,380.0,0,380.0,42.71053852018988,12.731926225529133,43.55313289175866
76.0,4.4,387.0,120,507.0,45.87257162943884,78.2034269884919,47.2416353373928
76.0,4.5,395.0,0,395.0,45.26210659768275,96.79694455202547,46.47221104255752
76.0,4.6,402.0,240,642.0,45.04388168968737,32.00553550554782,46.509403831709555
76.0,4.7,410.0,0,410.0,45.38535243107479,3.7180734941264837,46.25439139171797
76.0,4.8,417.0,240,657.0,42.481798391312644,36.08666019801375,43.9948950321047
76.0,4.9,425.0,0,425.0,45.880929299138685,1.7468130279002625,46.77333321791695
76.1,4.0,359.0,240,599.0,41.75516856327882,19.237309226246914,43.08003446685048
76.1,4.1,367.0,120,487.0,42.8499014969357,75.24720150537384,44.16547363629053
76.1,4.2,374.0,240,614.0,44.22711465432039,93.70883981064961,45.88111668022965
76.1,4.3,382.0,120,502.0,41.565977985881005,8.744908436888664,42.646790952961894
76.1,4.4,389.0,120,509.0,45.015716032770335,55.79007788105093,46.29929301096121
76.1,4.5,397.0,240,637.0,43.12985326511911,25.388084612403194,44.55848893690206
76.1,4.6,405.0,0,405.0,45.3142311608462,13.905912579392954,46.21360481116377
76.1,4.7,412.0,0,412.0,43.710929570715315,21.898022989155752,44.65685499600527
76.1,4.8,520.0,360,880.0,41.99480988433935,57.77630674977075,44.059248444671766
76.1,4.9,427.0,0,427.0,45.041189962454396,6.513450144396105,45.956827096365316
76.2,4.0,361.0,360,721.0,42.38679175711419,43.42185961684175,44.06256252891489
76.2,4.1,369.0,0,369.0,43.699456656974235,13.522785095516387,44.522297797356295
76.2,4.2,376.0,0,376.0,41.41543298036299,27.267705239448148,42.307837134654115
76.2,4.3,384.0,120,504.0,44.3982665992662,19.07543297432639,45.5245683311635
76.2,4.4,391.0,360,751.0,44.662217714189524,88.29754998308972,46.57999124745521
76.2,4.5,399.0,0,399.0,43.08270815485031,70.80113308712896,44.19716268719882
76.2,4.6,407.0,360,767.0,46.249325291765906,86.84625789474705,48.194626990011564
76.2,4.7,414.0,120,534.0,45.807929068151374,38.34628345476925,47.07381420197045
76.2,4.8,522.0,120,642.0,44.893675036569974,31.34133648536701,46.35654038251144
76.2,4.9,429.0,360,789.0,44.92508640971558,38.058719489776706,46.72107128767469
76.3,4.0,363.0,120,483.0,42.38820943218183,1.8548195724407468,43.40187871047159
76.3,4.1,371.0,240,611.0,44.61248377098647,72.47042751485581,46.175282147712565
76.3,4.2,378.0,240,618.0,42.09013445879536,34.97724568950783,43.51754344155339
76.3,4.3,386.0,120,506.0,41.79201773155902,31.332380357679167,42.9715139196564
76.3,4.4,394.0,240,634.0,46.49707341811419,59.81410653705329,48.05716317759574
76.3,4.5,402.0,0,402.0,44.423067623102455,43.624991170981644,45.43506758778638
76.3,4.6,409.0,360,769.0,43.37043329961455,98.08433682238984,45.36485398023744
76.3,4.7,417.0,0,417.0,42.58490487586173,35.625304289880134,43.59615609302125
76.3,4.8,425.0,360,785.0,44.32156244014225,61.389584220791335,46.20253744369208
76.3,4.9,432.0,120,552.0,41.27276429521047,31.165110060965173,42.54742473545433
76.4,4.0,365.0,0,365.0,41.52074544777637,99.05949802106568,42.677400106527294
76.4,4.1,373.0,120,493.0,41.18071183757218,44.51110347201281,42.385839584793565
76.4,4.2,381.0,120,501.0,43.74543408294464,63.412881086680294,45.042835607291366
76.4,4.3,388.0,360,748.0,44.30333646052951,12.672167095267707,45.91235846224391
76.4,4.4,396.0,360,756.0,41.343638687468015,73.30242148636582,43.21184837341348
76.4,4.5,404.0,360,764.0,44.96673457124404,26.9210057875622,46.66608526106096
76.4,4.6,412.0,0,412.0,42.267172893330105,44.861325282967194,43.30495152779531
76.4,4.7,420.0,240,660.0,44.768607995734264,88.31330623274579,46.496861220665245
76.4,4.8,427.0,360,787.0,46.40043427019385,97.05525148851014,48.42823860948123
76.4,4.9,435.0,360,795.0,44.80108228529618,42.4572101840357,46.62716112603233
76.5,4.0,367.0,0,367.0,45.857561791079846,83.48026679544999,46.95606619159498
76.5,4.1,375.0,360,735.0,46.21509178708687,5.3348994549860755,47.767681384906815
76.5,4.2,383.0,0,383.0,43.67713076593773,84.75740297902625,44.8140770445205
76.5,4.3,390.0,120,510.0,44.862787386808385,62.951032215264966,46.177091515669446
76.5,4.4,398.0,360,758.0,45.68583089455713,48.8706168391602,47.460480028580434
76.5,4.5,406.0,360,766.0,42.96134902080912,88.99637051372477,44.91316783619735
76.5,4.6,414.0,120,534.0,42.43768524108217,84.53372225064139,43.888320130084736
76.5,4.7,422.0,120,542.0,46.20629215028086,29.6945095953572,47.45423685532896
76.5,4.8,429.0,120,549.0,44.9946692520285,79.14883823447575,46.4550146049664
76.5,4.9,437.0,360,797.0,42.208251733567046,9.94909336623726,43.90846477369867
76.6,4.0,369.0,240,609.0,43.46995865971862,82.27639354673701,45.067814233905565
76.6,4.1,377.0,240,617.0,45.38048473245795,67.54556180232505,46.93608364633392
76.6,4.2,385.0,240,625.0,44.00884645005143,8.786633093194274,45.34607631575754
76.6,4.3,393.0,360,753.0,44.574736539912394,68.30801734741354,46.41671860930205
76.6,4.4,401.0,120,521.0,45.145725111247785,58.05192766763702,46.463349488585
76.6,4.5,409.0,360,769.0,44.42105053844939,59.45501011450448,46.260953912240744
76.6,4.6,416.0,120,536.0,43.97043627057208,29.086393512969856,45.203448511290624
76.6,4.7,424.0,360,784.0,45.122878564132755,26.64972000128453,46.862810777471225
76.6,4.8,432.0,360,792.0,45.0015966948771,76.253511205402,46.95661073969871
76.6,4.9,440.0,120,560.0,44.46429820100748,25.681348101723913,45.73369026008104
76.7,4.0,371.0,240,611.0,42.978841773600614,44.62622518098986,44.43026334099124
76.7,4.1,379.0,120,499.0,43.2319665071015,69.47889985987847,44.549465439874346
76.7,4.2,387.0,0,387.0,46.33741201886254,7.961625132743777,47.17550851939351
76.7,4.3,395.0,0,395.0,41.61812262760339,59.45483826116572,42.67885864731472
76.7,4.4,403.0,120,523.0,42.476777044890596,58.93763726481173,43.802110927283174
76.7,4.5,411.0,360,771.0,43.70820967562385,68.42287108880255,45.58815115997906
76.7,4.6,419.0,0,419.0,45.602013273790824,36.992809530565864,46.62290117857976
76.7,4.7,427.0,0,427.0,41.9002161505135,44.89797740638397,42.96939139347237
76.7,4.8,435.0,360,795.0,42.52325039968535,32.996931394469364,44.31148812526323
76.7,4.9,443.0,360,803.0,41.36189019787381,80.81682471887758,43.358074163415985
76.8,4.0,373.0,240,613.0,44.8829189632795,13.061076003613248,46.21224660062728
76.8,4.1,381.0,360,741.0,42.31015189511589,96.29539535753298,44.23908347654602
76.8,4.2,389.0,120,509.0,43.13771112869023,63.48361559792174,44.45206225774859
76.8,4.3,397.0,120,517.0,43.44035795866317,88.6906724392176,44.87220398175337
76.8,4.4,405.0,240,645.0,45.902226645835505,42.623145826476424,47.41646922914141
76.8,4.5,413.0,0,413.0,43.262316596821805,33.227907039199664,44.25564489164527
76.8,4.6,421.0,0,421.0,41.79873760953387,90.07258101239835,43.0361112669168
76.8,4.7,429.0,360,789.0,43.883732160870665,9.887302887630279,45.567031372421184
76.8,4.8,437.0,120,557.0,46.29626897056746,11.71072315052778,47.50352852983624
76.8,4.9,445.0,0,445.0,44.34227102577946,29.934677648467733,45.38909306970667
76.9,4.0,375.0,240,615.0,46.40862971253315,95.97749817663185,48.073789705239676
76.9,4.1,383.0,240,623.0,45.626090199163784,63.306860986510706,47.177234309776495
76.9,4.2,391.0,120,511.0,41.19781165917377,55.41936966153982,42.48407247115326
76.9,4.3,399.0,240,639.0,44.62119777457373,70.53563363554206,46.234590309115895
76.9,4.4,407.0,240,647.0,42.57721782656836,41.74745560781662,44.0921243156663
76.9,4.5,416.0,120,536.0,44.07789270604598,75.80735014207993,45.497788773280966
76.9,4.6,424.0,360,784.0,42.536398550121746,39.32306979728776,44.32702416264423
76.9,4.7,432.0,360,792.0,42.918787291329096,82.63631848564646,44.89933256527168
76.9,4.8,440.0,240,680.0,46.077427914647984,26.729508207650454,47.60101261414525
76.9,4.9,448.0,360,808.0,42.136537516904376,27.754665929802425,43.93088951395691
77.0,4.0,377.0,360,737.0,45.80760014914207,52.238330542673516,47.55197013797943
77.0,4.1,385.0,240,625.0,41.16751794438773,43.076115836173514,42.64190574106576
77.0,4.2,393.0,360,753.0,41.499820961033066,64.81158442846954,43.32781729874694
77.0,4.3,401.0,240,641.0,45.70071272761345,36.4290754673579,47.18184569614955
77.0,4.4,409.0,0,409.0,44.468058170000575,23.05506490703668,45.41236176296206
77.0,4.5,418.0,120,538.0,45.109798759217526,46.980856288290106,46.418555517704014
77.0,4.6,426.0,120,546.0,42.151797189520195,56.09564994971462,43.513679789319056
77.0,4.7,434.0,360,794.0,43.95395900574557,14.260005382969043,45.66516569394411
77.0,4.8,442.0,360,802.0,45.05470572964218,55.67186257331653,46.94822651326878
77.0,4.9,450.0,360,810.0,44.45022775355645,31.925670524789684,46.26543043565561
77.1,4.0,379.0,120,499.0,43.59434321790165,39.24518848685079,44.79090730518239
77.1,4.1,387.0,0,387.0,46.27881082540743,27.931812906328123,47.19678807703274
77.1,4.2,395.0,0,395.0,44.718865333993946,93.14103277930599,45.91434613177783
77.1,4.3,404.0,120,524.0,45.99262940132681,68.33362812802139,47.357630580505564
77.1,4.4,412.0,0,412.0,45.01373781365525,26.24603114006834,45.977055271548856
77.1,4.5,420.0,120,540.0,45.04504940728726,64.50313345519501,46.42806194110804
77.1,4.6,428.0,0,428.0,41.44010048366724,84.85724095820461,42.67119611416672
77.1,4.7,436.0,240,676.0,42.97705542019669,40.16302083327686,44.54604083686313
77.1,4.8,445.0,240,685.0,45.721031736958125,82.99575091561823,47.48009807395393
77.1,4.9,453.0,120,573.0,42.27932124181816,15.441494433999237,43.534837219554156
77.2,4.0,381.0,0,381.0,41.63528226386057,82.2781364866168,42.758144809807035
77.2,4.1,389.0,360,749.0,42.793583311513366,54.029424267236635,44.57011767524898
77.2,4.2,397.0,0,397.0,42.21240836690938,22.29744880099821,43.128681495446706
77.2,4.3,406.0,240,646.0,46.089085071362355,40.71413845559114,47.59777495851805
77.2,4.4,414.0,240,654.0,45.77381653101172,98.79929924466168,47.531513727990365
77.2,4.5,422.0,0,422.0,43.74825776655597,78.35560166424261,44.94084683987961
77.2,4.6,430.0,0,430.0,41.33739130966127,57.50863613851153,42.46325918754865
77.2,4.7,438.0,360,798.0,44.93009290351236,11.516391190452557,46.63865846827417
77.2,4.8,447.0,360,807.0,44.428764522349454,41.781158290150024,46.27713915551005
77.2,4.9,455.0,0,455.0,46.33805068900673,26.305151401193726,47.39118796127817
77.3,4.0,383.0,0,383.0,44.074242821487076,7.100107950539025,44.900559919955896
77.3,4.1,391.0,0,391.0,42.850165478716,54.2204388719315,43.88163056753706
77.3,4.2,400.0,0,400.0,43.854619314682054,88.91856998408761,45.04362692795174
77.3,4.3,408.0,120,528.0,46.38594810272484,67.55998681741251,47.75618804999449
77.3,4.4,416.0,0,416.0,44.82999337893167,24.96803879805112,45.79653220079054
77.3,4.5,425.0,360,785.0,44.69586875859878,57.35846069537891,46.56071926804696
77.3,4.6,433.0,240,673.0,42.32374874349237,94.32342833469689,44.10312579016448
77.3,4.7,441.0,120,561.0,45.0898138465834,72.29150529229354,46.54772986775257
77.3,4.8,449.0,0,449.0,45.12649506209475,68.9473899406764,46.33770128852412
77.3,4.9,458.0,240,698.0,42.74508941076748,96.81581662275163,44.58651934392515
77.4,4.0,385.0,120,505.0,43.66042607814892,79.88733111840249,45.03205873595587
77.4,4.1,393.0,240,633.0,42.620318331172506,13.662354309875212,43.99371774841201
77.4,4.2,402.0,0,402.0,42.422877886783574,34.76350869762014,43.399431921574056
77.4,4.3,410.0,0,410.0,41.14242838637217,96.51407007376861,42.382651333333904
77.4,4.4,418.0,360,778.0,42.568664595593326,48.970539419799785,44.385380086605856
77.4,4.5,427.0,0,427.0,44.04683472433051,11.163744532118535,44.98107303579232
77.4,4.6,435.0,0,435.0,41.00880653151966,45.860487967234185,42.098498483388596
77.4,4.7,443.0,120,563.0,42.557704960953174,69.69932340708007,44.00941892124816
77.4,4.8,451.0,360,811.0,45.84775682777787,99.75482216812411,47.9363594497837
77.4,4.9,460.0,120,580.0,44.265067218090486,32.390531656320185,45.6029626780491
77.5,4.0,386.0,240,626.0,44.343245532445394,51.408687487927374,45.85304694906377
77.5,4.1,395.0,0,395.0,43.21850367764495,87.96807046497939,44.39329262617153
77.5,4.2,403.0,240,643.0,44.72059678920826,35.52672180573335,46.20228700976452
77.5,4.3,412.0,120,532.0,42.044630214266974,10.926155659085723,43.19666817023665
77.5,4.4,420.0,0,420.0,45.50310745711305,94.8935875001504,46.757681807113656
77.5,4.5,429.0,0,429.0,41.64179015964745,48.84408067135001,42.730916482332844
77.5,4.6,437.0,120,557.0,44.6080074505921,50.27837107719717,45.96953760156756
77.5,4.7,446.0,120,566.0,42.87632129200826,62.12001446041822,44.3039680165166
77.5,4.8,454.0,120,574.0,45.111321338203624,0.3536623703224606,46.30856932101825
77.5,4.9,463.0,120,583.0,44.02370503196311,93.11311755688492,45.610740835523984
77.6,4.0,388.0,120,508.0,43.48794171163294,36.145108477454166,44.69085547887609
77.6,4.1,397.0,0,397.0,41.93182321151286,39.69318623843486,42.91767928979993
77.6,4.2,405.0,120,525.0,44.50251805356394,17.4109247533235,45.66591175257723
77.6,4.3,414.0,0,414.0,46.36123413881227,37.8151613292461,47.37499478412925
77.6,4.4,422.0,0,422.0,45.540818836988585,80.3943530776052,46.74156291596567
77.6,4.5,431.0,120,551.0,41.330045059239566,79.99916725555349,42.79795839492845
77.6,4.6,440.0,120,560.0,43.06926158098655,93.57968408954528,44.6102469840114
77.6,4.7,448.0,360,808.0,46.09070655054649,40.32294726807958,47.93533167295214
77.6,4.8,457.0,0,457.0,43.76674061156362,70.87215037485844,45.00231254639639
77.6,4.9,465.0,120,585.0,44.64161504194499,50.72375552075571,46.06326006402801
77.7,4.0,390.0,120,510.0,46.01929640075265,80.4022789519131,47.403405516560305
77.7,4.1,399.0,120,519.0,45.805870797309346,71.2542009132997,47.17213760096254
77.7,4.2,407.0,360,767.0,43.76001206547281,36.79029252862757,45.505089902253985
77.7,4.3,416.0,360,776.0,43.40705466461681,33.667383425369245,45.15839086498495
77.7,4.4,424.0,240,664.0,42.86830940163773,25.244246302796757,44.352619720182254
77.7,4.5,433.0,0,433.0,44.9546069373959,57.65157904886378,46.08729658692469
77.7,4.6,442.0,240,682.0,42.578427397093485,96.38428515938595,44.384797871064364
77.7,4.7,450.0,120,570.0,42.37438183536995,20.0066737617566,43.64190853041698
77.7,4.8,459.0,360,819.0,42.95937442032079,9.525245490432521,44.70372540228252
77.7,4.9,467.0,360,827.0,41.97468281283336,11.940064207631362,43.745359736330556
77.8,4.0,392.0,240,632.0,44.82315898770172,78.30986762501499,46.453065124868445
